age,isow,co2,rsl
138.3,-3.1010800000000001,191.0464600000000,-93.22
138.4,-2.872359000000000,190.7234510000000,-93.24
138.5,-2.7921730000000000,190.4004420000000,-93.26
138.6,-2.869671000000000,190.0774340000000,-93.29
138.69999999999999,-3.1174059999999999,189.754425000000,-93.3
138.8,-3.365165000000000,189.4314160000000,-93.32
138.9,-3.4864799999999998,189.108407000000,-93.35
139.0,-3.482701000000000,188.7853980000000,-93.37
139.1,-3.3656280000000001,188.462389000000,-93.37
139.19999999999999,-3.2622969999999998,188.1393810000000,-93.37
139.3,-3.2225440000000001,187.81637200000000,-93.37
139.4,-3.285823000000000,187.4933630000000,-93.36
139.5,-3.383774000000000,187.1703540000000,-93.36
139.6,-3.5203139999999999,186.8473450000000,-93.36
139.69999999999999,-3.695606000000000,186.52433600000001,-93.36
139.8,-3.847409000000000,186.2013270000000,-93.37
139.9,-3.950014000000000,185.8783190000000,-93.38
140.0,-3.9212959999999999,185.55530999999999,-93.39
140.1,-3.8983930000000000,185.2323010000000,-93.36
140.19999999999999,-3.766606000000000,185.13333299999999,-93.33
140.3,-3.68238800000000,185.05925900000000,-93.32
140.4,-3.5841590000000001,184.9851850000000,-93.3
140.5,-3.5040239999999998,184.91111100000001,-93.28
140.6,-3.3448869999999999,184.83703700000001,-93.26
140.69999999999999,-3.1531820000000002,185.74444399999999,-93.24
140.8,-2.977117000000000,186.46603800000000,-93.22
140.9,-2.823849000000000,186.40943400000000,-93.21
141.0,-2.6962030000000001,186.35283000000001,-93.2
141.1,-2.6329870000000000,186.29622599999999,-93.17
141.19999999999999,-2.627887000000000,186.2396230000000,-93.14000000000000
141.3,-2.704239000000000,186.7632650000000,-93.1
141.4,-2.7564259999999998,188.64081600000000,-93.06
141.5,-2.812483000000000,190.51836700000001,-93.04
141.6,-2.7760340000000001,192.3959180000000,-93.0
141.69999999999999,-2.714434000000000,194.27346900000001,-92.97
141.8,-2.61444900000000,195.05976999999999,-92.95
141.9,-2.5243250000000002,194.20919499999999,-92.91
142.0,-2.4439669999999998,193.3586210000000,-92.89
142.1,-2.3922219999999998,192.50804600000001,-92.85
142.19999999999999,-2.3789030000000002,191.65747099999999,-92.80000000000000
142.3,-2.3975569999999999,190.80689699999999,-92.76
142.4,-2.4037999999999999,189.95632200000000,-92.72
142.5,-2.3875829999999998,189.10574700000001,-92.69
142.6,-2.32857900000000,188.2551720000000,-92.65
142.69999999999999,-2.243033000000000,188.7184210000000,-92.62000000000000
142.8,-2.0985450000000001,189.74473699999999,-92.59
142.9,-1.9497750000000000,190.7710530000000,-92.56
143.0,-1.813461000000000,191.79736800000001,-92.54
143.1,-1.762361000000000,191.71632700000001,-92.5
143.19999999999999,-1.7527740000000001,191.51224500000001,-92.47000000000000
143.3,-1.7611170000000000,191.3081630000000,-92.43
143.4,-1.7564350000000000,191.10408200000001,-92.39
143.5,-1.7566759999999999,190.9,-92.35
143.6,-1.7732060000000001,190.52963000000000,-92.31
143.69999999999999,-1.7865480000000000,190.15925899999999,-92.27000000000000
143.8,-1.8334870000000001,188.84999999999999,-92.22
143.9,-1.9273700000000000,188.1230770000000,-92.16
144.0,-2.040256000000000,188.58461500000001,-92.11
144.1,-2.134769000000000,189.04615400000000,-92.06
144.19999999999999,-2.1340059999999998,189.50769199999999,-92.00000000000000
144.3,-2.124849000000000,189.96923100000001,-91.95
144.4,-2.0972200000000001,190.43076900000000,-91.89
144.5,-2.1349140000000002,190.89230800000001,-91.84
144.6,-2.154044000000000,191.35384600000000,-91.79
144.69999999999999,-2.162682000000000,191.57419400000001,-91.73999999999999
144.8,-2.0921630000000002,191.7677420000000,-91.69
144.9,-2.074799000000000,191.96128999999999,-91.63
145.0,-2.051042000000000,192.125,-91.58
145.1,-2.0280649999999998,192.28125,-91.52
145.19999999999999,-1.913232000000000,192.43750000000000,-91.47000000000000
145.3,-1.7903150000000001,191.84146300000000,-91.41
145.4,-1.7937520000000000,190.74390199999999,-91.35
145.5,-1.8220700000000001,189.6463410000000,-91.29
145.6,-1.8946670000000001,188.548780000000,-91.23
145.69999999999999,-1.9128769999999999,188.36842100000001,-91.18000000000001
145.8,-1.967346000000000,189.1052630000000,-91.14
145.9,-1.9860540000000000,189.84210500000000,-91.09
146.0,-1.9978579999999999,190.57894700000000,-91.06
146.1,-1.9888720000000000,191.31578900000000,-91.02
146.19999999999999,-2.0516939999999999,192.05263199999999,-90.99
146.3,-2.130942000000000,192.00425500000000,-90.97
146.4,-2.2675360000000002,191.75957399999999,-90.95
146.5,-2.4283899999999998,191.51489400000000,-90.94
146.6,-2.69177900000000,191.27021300000001,-90.92
146.69999999999999,-3.008408000000000,191.02553200000000,-90.91
146.8,-3.295643000000000,190.78085100000001,-90.89
146.9,-3.4862430000000000,190.53617000000000,-90.88
147.0,-3.5434630000000000,190.29148900000001,-90.88
147.1,-3.5384690000000001,190.0468090000000,-90.87
147.19999999999999,-3.474146000000000,190.01478299999999,-90.87
147.3,-3.444025000000000,190.30173900000000,-90.88
147.4,-3.4167209999999999,190.58869600000000,-90.88
147.5,-3.4002100000000000,190.87565200000000,-90.89
147.6,-3.35756500000000,191.16260900000000,-90.9
147.69999999999999,-3.3018120000000000,191.44956500000001,-90.94000000000000
147.8,-3.2455080000000001,191.73652200000001,-90.98
147.9,-3.1924619999999999,192.02347800000001,-91.03
148.0,-3.1594799999999998,192.3104350000000,-91.09
148.1,-3.101005000000000,192.5973910000000,-91.13
148.19999999999999,-3.0559140000000,192.88434799999999,-91.16000000000000
148.3,-3.046459000000000,193.1713040000000,-91.21
148.4,-3.069497000000000,193.23302799999999,-91.27
148.5,-3.090595000000000,193.2697250000000,-91.34
148.6,-3.059439000000000,193.3064220000000,-91.35
148.69999999999999,-3.0573419999999998,193.34311900000000,-91.38
148.8,-3.044144000000000,193.37981700000000,-91.39
148.9,-3.0572930000000000,193.41651400000001,-91.39
149.0,-3.0419380000000000,193.4532110000000,-91.38
149.1,-2.9939760000000000,193.4899080000000,-91.36
149.19999999999999,-2.93111700000000,193.52660599999999,-91.34999999999999
149.3,-2.947274000000000,193.56330299999999,-91.32
149.4,-2.9930900000000000,193.6,-91.31
149.5,-3.091382000000000,193.19142900000000,-91.3
149.6,-3.1706919999999998,193.64857100000000,-91.29
149.69999999999999,-3.3054630000000000,194.10571400000001,-91.28
149.8,-3.3354840000000001,194.56285700000001,-91.26
149.9,-3.3092090000000001,195.3553190000000,-91.23
150.0,-3.251228000000000,196.291489000000,-91.21
150.1,-3.2038609999999998,197.2276600000000,-91.19
150.19999999999999,-3.1550310000000001,198.16382999999999,-91.16000000000000
150.3,-3.114726000000000,199.1,-91.13
150.4,-3.112902000000000,198.88181800000001,-91.1
150.5,-3.0897770000000002,198.66363600000000,-91.07
150.6,-3.0471240000000002,198.44545500000001,-91.05
150.69999999999999,-3.035271000000000,198.2272730000000,-91.01
150.8,-3.102396000000000,198.0090910000000,-90.99
150.9,-3.2246820000000000,197.79090900000000,-90.96
151.0,-3.364347000000000,197.57272699999999,-90.93
151.1,-3.518892000000000,197.35454500000000,-90.89
151.19999999999999,-3.652608000000000,197.1363640000000,-90.86000000000000
151.3,-3.772758000000000,196.91818200000000,-90.82
151.4,-3.8422280000000000,196.7,-90.79
151.5,-3.8751829999999998,196.48181800000000,-90.75
151.6,-3.9034179999999998,196.26363599999999,-90.71
151.69999999999999,-3.908605000000000,196.0454550000000,-90.67000000000000
151.8,-3.9130330000000000,195.82727299999999,-90.64
151.9,-3.894744000000000,195.60909100000001,-90.6
152.0,-3.8941759999999999,195.2345680000000,-90.57
152.1,-3.9063119999999998,194.70370399999999,-90.54
152.19999999999999,-3.951315000000000,194.1728400000000,-90.51000000000001
152.3,-4.042793000000000,193.64197500000000,-90.48
152.4,-4.210185000000000,193.11111099999999,-90.45
152.5,-4.384964000000000,192.5802470000000,-90.43
152.6,-4.542959000000000,192.04938300000001,-90.4
152.69999999999999,-4.665314000000000,191.51851900000000,-90.39000000000000
152.8,-4.8565730000000000,192.1000000000000,-90.36
152.9,-5.142139000000000,192.7,-90.33
153.0,-5.570575000000000,192.19999999999999,-90.31
153.1,-6.062951000000000,191.91016900000000,-90.28
153.19999999999999,-6.422390000000000,191.6728810000000,-90.25000000000000
153.3,-6.6046019999999999,191.43559300000001,-90.22
153.4,-6.628222000000000,191.19830500000000,-90.2
153.5,-6.619338000000000,190.96101700000000,-90.17
153.59999999999999,-6.5174149999999997,190.7237290000000,-90.14000000000000
153.69999999999999,-6.389848000000000,190.12142900000001,-90.11000000000000
153.8,-6.262111000000000,189.4785710000000,-90.07
153.9,-6.097084000000000,188.87307699999999,-90.03
154.0,-5.86703300000000,188.60384600000000,-89.97
154.09999999999999,-5.573014000000000,188.3346150000000,-89.92000000000000
154.19999999999999,-5.363908000000000,188.06538499999999,-89.87000000000000
154.3,-5.194414000000000,187.7961540000000,-89.82
154.4,-5.092508000000000,187.52692300000001,-89.76
154.5,-5.026359000000000,187.2576920000000,-89.69
154.59999999999999,-4.958328000000000,186.98846200000000,-89.59999999999999
154.69999999999999,-4.915285000000000,186.71923100000001,-89.51000000000001
154.8,-4.850922000000000,186.45,-89.41
154.9,-4.8395250000000001,186.18076900000000,-89.3
155.0,-4.822518000000000,185.88999999999999,-89.17
155.09999999999999,-4.764405000000000,185.64534900000001,-89.06000000000000
155.19999999999999,-4.645066000000000,185.42441900000000,-88.95000000000000
155.3,-4.464456000000000,185.203488000000,-88.83
155.4,-4.286695000000000,184.98255800000001,-88.7
155.5,-4.105076000000000,184.76162800000000,-88.57
155.59999999999999,-3.9527260000000002,184.54069799999999,-88.43000000000001
155.69999999999999,-3.839209000000000,184.31976700000001,-88.28000000000000
155.8,-3.7218920000000000,184.09883700000000,-88.12
155.9,-3.567794000000000,183.7,-87.97
156.0,-3.369704000000000,181.16153800000001,-87.8
156.09999999999999,-3.091722000000000,180.26875000000001,-87.65000000000001
156.19999999999999,-2.7768079999999999,180.08125000000001,-87.48999999999999
156.3,-2.425000000000000,179.89375000000001,-87.33
156.4,-2.175394000000000,180.142105000000,-87.17
156.5,-2.0668920000000002,180.82631599999999,-87.0
156.59999999999999,-2.1278120000000000,181.5105260000000,-86.81999999999999
156.69999999999999,-2.212175000000000,182.19473700000000,-86.64000000000000
156.8,-2.1779440000000001,182.44216900000001,-86.45
156.9,-1.9931530000000000,182.50241000000000,-86.27
157.0,-1.7948020000000000,182.56265099999999,-86.07
157.09999999999999,-1.6301530000000000,182.62289200000001,-85.89000000000000
157.19999999999999,-1.463835000000000,182.6831330000000,-85.70999999999999
157.3,-1.2816570000000000,182.74337299999999,-85.52
157.4,-1.12628000000000,182.80361400000001,-85.31
157.5,-1.0337860000000001,182.86385500000000,-85.1
157.59999999999999,-0.9714610000000000,182.93333300000000,-84.89000000000000
157.69999999999999,-0.9421860000000000,183.13333299999999,-84.66000000000000
157.8,-0.9346080000000000,183.36923100000001,-84.44
157.9,-0.9373980000000000,182.6,-84.21
158.0,-0.9700180000000000,183.56296300000000,-83.98
158.09999999999999,-1.0205470000000001,184.5259260000000,-83.78000000000000
158.19999999999999,-1.0830979999999999,185.27500000000001,-83.58000000000000
158.3,-1.1328309999999999,185.5703700000000,-83.37
158.4,-1.163922000000000,186.27407400000001,-83.16
158.5,-1.2110010000000000,186.9777780000000,-82.95
158.59999999999999,-1.2444510000000000,186.59999999999999,-82.76000000000001
158.69999999999999,-1.2159380000000000,185.2266670000000,-82.56000000000000
158.8,-1.0938960000000000,184.7933330000000,-82.36
158.9,-0.9523110000000000,184.36000000000001,-82.17
159.0,-0.9173990000000000,184.98888900000000,-81.99
159.09999999999999,-0.9832290000000000,187.09999999999999,-81.84000000000000
159.19999999999999,-1.0544570000000000,188.87777800000001,-81.69000000000000
159.3,-1.0334660000000000,188.861404000000,-81.53
159.4,-0.879870000000000,189.66842100000000,-81.37
159.5,-0.6860290000000000,190.47543899999999,-81.21
159.59999999999999,-0.48889800000000000,191.2824560000000,-81.05000000000000
159.69999999999999,-0.34861599999999998,192.0894740000000,-80.90000000000001
159.8,-0.24615999999999999,192.89649100000000,-80.75
159.9,-0.20857000000000001,193.71666700000000,-80.61
160.0,-0.23591500000000001,194.55,-80.47
160.09999999999999,-0.32828800000000002,195.11111099999999,-80.34000000000000
160.19999999999999,-0.44458900000000001,194.29090900000000,-80.22000000000000
160.3,-0.5114760000000000,197.74545499999999,-80.09
160.4,-0.5451450000000000,201.2,-79.97
160.5,-0.5689970000000000,201.16666699999999,-79.84
160.59999999999999,-0.6355810000000000,201.13333299999999,-79.70999999999999
160.69999999999999,-0.6348560000000000,201.1,-79.59000000000000
160.8,-0.5196470000000000,201.06666700000000,-79.46
160.9,-0.3262440000000000,201.03333300000000,-79.34
161.0,-0.1060370000000000,201.0,-79.21
161.09999999999999,0.061596999999999999,198.2083330000000,-79.09000000000000
161.19999999999999,0.1774730000000000,195.4166670000000,-78.95999999999999
161.3,0.18431000000000000,194.56399999999999,-78.83
161.4,0.17975300000000000,195.004,-78.7
161.5,0.17717800000000000,195.33170699999999,-78.56
161.59999999999999,0.23588100000000001,194.64877999999999,-78.42000000000000
161.69999999999999,0.30679099999999998,193.96585400000001,-78.28000000000000
161.8,0.33530900000000002,193.28292700000000,-78.14
161.9,0.23149800000000001,192.6,-78.0
162.0,-0.010075000000000001,192.64651200000000,-77.85
162.09999999999999,-0.21021999999999999,192.69302300000001,-77.70000000000000
162.19999999999999,-0.20777899999999999,192.73953499999999,-77.55000000000000
162.3,-0.06804900000000000,192.78604700000000,-77.41
162.4,0.1342850000000000,191.373077000000,-77.26
162.5,0.24561900000000000,189.33461500000001,-77.1
162.59999999999999,0.2994670000000000,187.544828000000,-76.94000000000000
162.69999999999999,0.19393400000000000,187.99310299999999,-76.78000000000000
162.8,0.0296970000000000,188.4413790000000,-76.62
162.9,-0.13720900000000000,189.01481500000000,-76.44
163.0,-0.22512299999999999,190.0888890000000,-76.27
163.09999999999999,-0.2616260000000000,191.16296299999999,-76.09000000000000
163.19999999999999,-0.34265899999999999,191.7,-75.91000000000000
163.3,-0.43536900000000001,192.3947370000000,-75.74
163.4,-0.6036680000000000,193.55263199999999,-75.57
163.5,-0.7229970000000000,194.7105260000000,-75.38
163.59999999999999,-0.8198630000000000,195.8684210000000,-75.20000000000000
163.69999999999999,-0.861814000000000,195.26190500000001,-75.01000000000001
163.8,-0.848569000000000,194.21428599999999,-74.82
163.9,-0.8444980000000000,194.49705900000001,-74.64
164.0,-0.853157000000000,195.34999999999999,-74.45
164.09999999999999,-0.9011439999999999,196.20294100000001,-74.27000000000000
164.19999999999999,-0.9032829999999999,196.7307690000000,-74.08000000000000
164.3,-0.867611000000000,196.5,-73.9
164.4,-0.8021810000000000,194.69166700000000,-73.71
164.5,-0.7672099999999999,194.60833299999999,-73.52
164.59999999999999,-0.7333340000000000,195.3200000000000,-73.33000000000000
164.69999999999999,-0.6897260000000000,196.12000000000000,-73.14000000000000
164.8,-0.7110120000000000,193.29545500000000,-72.95
164.9,-0.8221200000000000,190.06818200000001,-72.77
165.0,-1.0568830000000000,189.625,-72.59
165.09999999999999,-1.286688000000000,190.37500000000000,-72.42000000000000
165.19999999999999,-1.4943730000000000,190.64090899999999,-72.25000000000000
165.3,-1.6586099999999999,189.77727300000001,-72.1
165.4,-1.7540220000000000,188.91363600000000,-71.96
165.5,-1.7840959999999999,188.05,-71.83
165.59999999999999,-1.7205850000000000,187.18636400000000,-71.70000000000000
165.69999999999999,-1.6838630000000001,186.32272699999999,-71.58000000000000
165.8,-1.6735390000000001,185.4590910000000,-71.45
165.9,-1.7260940000000000,184.7692310000000,-71.32
166.0,-1.758672000000000,184.1538460000000,-71.19
166.09999999999999,-1.7391559999999999,183.53846200000001,-71.06999999999999
166.19999999999999,-1.674780000000000,182.92307700000001,-70.94000000000000
166.3,-1.621935000000000,182.93114800000001,-70.81
166.4,-1.6013700000000000,183.09508199999999,-70.69
166.5,-1.6127050000000001,183.25901600000000,-70.55
166.59999999999999,-1.6142939999999999,183.42295100000001,-70.41000000000000
166.69999999999999,-1.609447000000000,183.58688500000000,-70.28000000000000
166.8,-1.5970660000000001,183.75082000000000,-70.17
166.9,-1.6006100000000001,183.53448299999999,-70.05
167.0,-1.6482129999999999,183.15517199999999,-69.93
167.09999999999999,-1.6864820000000000,182.77586199999999,-69.81999999999999
167.19999999999999,-1.7369960000000000,182.39655200000001,-69.72000000000000
167.3,-1.6565920000000001,182.0172410000000,-69.63
167.4,-1.5321540000000000,181.63793100000001,-69.53
167.5,-1.3034429999999999,182.1516130000000,-69.45
167.59999999999999,-1.167612000000000,182.76451599999999,-69.36000000000000
167.69999999999999,-1.189298000000000,183.37741900000000,-69.28000000000000
167.8,-1.3169240000000000,183.28666699999999,-69.2
167.9,-1.3025059999999999,183.02000000000001,-69.13
168.0,-0.8952490000000000,182.75333300000000,-69.07
168.09999999999999,-0.3536380000000000,183.6660380000000,-69.02000000000000
168.19999999999999,0.0662540000000000,184.87358499999999,-68.95999999999999
168.3,0.21647300000000000,186.0811320000000,-68.91
168.4,0.29392499999999999,187.28867900000000,-68.85
168.5,0.3811480000000000,188.49622600000001,-68.81
168.59999999999999,0.4575300000000000,188.2818180000000,-68.76000000000001
168.69999999999999,0.5325930000000000,188.0285710000000,-68.70999999999999
168.8,0.538086000000000,189.84999999999999,-68.66
168.9,0.5144410000000000,191.67142899999999,-68.62
169.0,0.46432899999999999,187.26666700000001,-68.57
169.09999999999999,0.4530850000000000,186.74615399999999,-68.53000000000000
169.19999999999999,0.4650220000000000,189.6692310000000,-68.48999999999999
169.3,0.452627000000000,192.56666700000000,-68.45
169.4,0.3920890000000000,195.23333299999999,-68.42
169.5,0.3928010000000000,197.90000000000001,-68.38
169.59999999999999,0.3883710000000000,198.51333299999999,-68.33000000000000
169.69999999999999,0.48102400000000001,198.24666700000000,-68.29000000000001
169.8,0.47851900000000003,197.97999999999999,-68.25
169.9,0.44355899999999998,196.2666670000000,-68.21
170.0,0.33848400000000001,194.96000000000001,-68.17
170.09999999999999,0.1821910000000000,195.94000000000000,-68.13000000000000
170.19999999999999,0.0745600000000000,196.13999999999999,-68.09000000000000
170.3,-0.023111000000000000,196.2233330000000,-68.04
170.4,-0.06522699999999999,195.84000000000000,-68.0
170.5,-0.10196400000000000,195.45666700000001,-67.97
170.59999999999999,-0.17617300000000000,195.07333299999999,-67.93000000000001
170.69999999999999,-0.2457980000000000,194.69000000000000,-67.88000000000000
170.8,-0.3564630000000000,194.30666700000000,-67.84
170.9,-0.4414470000000000,193.68965499999999,-67.8
171.0,-0.5149880000000000,192.13793100000001,-67.76
171.09999999999999,-0.5452750000000000,190.5862070000000,-67.72000000000000
171.19999999999999,-0.4965360000000000,189.8000000000000,-67.69000000000000
171.3,-0.4334920000000000,190.80000000000001,-67.65
171.4,-0.35376000000000002,191.8000000000000,-67.62
171.5,-0.3026600000000000,192.57241400000001,-67.59
171.59999999999999,-0.20957899999999999,193.19310300000001,-67.56
171.69999999999999,-0.09584400000000000,193.81379300000000,-67.54000000000001
171.8,-0.08296700000000000,193.11428599999999,-67.51
171.9,-0.14856100000000000,191.84898000000001,-67.49
172.0,-0.22748199999999999,190.5836730000000,-67.47
172.09999999999999,-0.25355200000000000,189.31836699999999,-67.45
172.19999999999999,-0.27921299999999999,188.05306100000001,-67.43
172.3,-0.3814440000000000,187.3076920000000,-67.42
172.4,-0.519994000000000,186.6923080000000,-67.4
172.5,-0.6399120000000000,185.8714290000000,-67.39
172.59999999999999,-0.7233820000000000,184.2285710000000,-67.38
172.69999999999999,-0.7191070000000001,182.58571400000000,-67.38
172.8,-0.6821250000000000,182.4905660000000,-67.39
172.9,-0.6803030000000000,184.7169810000000,-67.4
173.0,-0.7182820000000000,186.94339600000001,-67.41
173.09999999999999,-0.8363190000000000,189.1698110000000,-67.42
173.19999999999999,-0.9108570000000000,191.3962260000000,-67.43
173.3,-1.014693000000000,193.4272730000000,-67.44
173.4,-1.0902410000000000,193.7,-67.46
173.5,-1.1889030000000000,193.2952380000000,-67.48
173.59999999999999,-1.2602720000000001,192.89047600000001,-67.51
173.69999999999999,-1.331346000000000,192.4857140000000,-67.53000000000000
173.8,-1.46197600000000,192.0809520000000,-67.56
173.9,-1.6531309999999999,192.86153800000000,-67.59
174.0,-1.8446080000000000,193.93846199999999,-67.63
174.09999999999999,-1.9392959999999999,194.75918400000000,-67.67000000000000
174.19999999999999,-1.9380590000000000,194.55510200000001,-67.70999999999999
174.3,-1.9019280000000001,194.35102000000001,-67.75
174.4,-1.8467430000000000,194.14693900000000,-67.79
174.5,-1.7750980000000001,193.94285700000000,-67.82
174.59999999999999,-1.6974290000000001,193.73877600000000,-67.87000000000000
174.69999999999999,-1.7031930000000000,193.534694000000,-67.92000000000000
174.8,-1.7757149999999999,193.33061200000000,-67.97
174.9,-1.8509070000000001,193.1265310000000,-68.02
175.0,-1.8978500000000000,192.92244900000000,-68.06
175.09999999999999,-1.9328240000000001,192.35555600000001,-68.11000000000000
175.19999999999999,-2.009686000000000,191.24444399999999,-68.16000000000000
175.3,-2.0718890000000001,190.13333299999999,-68.21
175.4,-2.1469960000000001,189.65810800000000,-68.26
175.5,-2.1899869999999999,189.45540500000001,-68.31
175.59999999999999,-2.197978000000000,189.2527030000000,-68.34999999999999
175.69999999999999,-2.1256550000000001,189.05000000000001,-68.41000000000000
175.8,-2.024202000000000,188.84729700000000,-68.48
175.9,-1.9060530000000000,188.6445950000000,-68.55
176.0,-1.8514480000000000,188.44189200000000,-68.62
176.09999999999999,-1.7805820000000001,188.13043500000001,-68.68000000000001
176.19999999999999,-1.800352000000000,187.5652170000000,-68.73999999999999
176.3,-1.855938000000000,187.0,-68.83
176.4,-1.9729810000000001,186.84615400000001,-68.91
176.5,-1.9844210000000000,186.25,-68.98
176.59999999999999,-1.859912000000000,184.93636400000000,-69.06999999999999
176.69999999999999,-1.6897390000000001,183.02857100000000,-69.16000000000000
176.8,-1.5651539999999999,183.6714290000000,-69.23
176.9,-1.5013120000000000,182.7600000000000,-69.31
177.0,-1.4582160000000000,183.7307690000000,-69.37
177.09999999999999,-1.4718450000000001,182.61111099999999,-69.44000000000000
177.19999999999999,-1.5473360000000000,182.68571399999999,-69.51000000000001
177.3,-1.6492140000000000,184.58260899999999,-69.56
177.4,-1.7211470000000000,183.49565200000001,-69.62
177.5,-1.8091349999999999,182.40869599999999,-69.68
177.59999999999999,-1.89848500000000,183.1280000000000,-69.73999999999999
177.69999999999999,-2.0273659999999998,184.04800000000000,-69.81000000000000
177.8,-2.1383850000000000,185.02857100000000,-69.87
177.9,-2.22931500000000,186.09999999999999,-69.93
178.0,-2.258940000000000,187.17142899999999,-69.97
178.09999999999999,-2.283349000000000,187.0000000000000,-70.01
178.19999999999999,-2.2810709999999998,186.00000000000000,-70.02
178.3,-2.2810530000000000,185.00000000000000,-70.04
178.4,-2.2745739999999999,184.00000000000000,-70.05
178.5,-2.3466840000000002,183.69375,-70.06
178.59999999999999,-2.440231000000000,183.84999999999999,-70.06
178.69999999999999,-2.5516760000000001,184.00624999999999,-70.05
178.8,-2.6176620000000002,185.5000000000000,-70.05
178.9,-2.633343000000000,187.64615400000000,-70.04
179.0,-2.478724000000000,187.76153800000000,-70.04
179.09999999999999,-2.043109000000000,187.8769230000000,-70.02000000000000
179.19999999999999,-1.4399560000000000,189.22459000000001,-69.97000000000000
179.3,-0.7768720000000000,190.88032799999999,-69.92
179.4,-0.2767590000000000,192.53606600000001,-69.87
179.5,0.08794600000000000,194.1918030000000,-69.83
179.59999999999999,0.313181000000000,195.84754100000001,-69.80000000000000
179.69999999999999,0.44932299999999997,197.50327899999999,-69.75000000000000
179.8,0.5707140000000001,197.58000000000001,-69.7
179.9,0.7677170000000000,199.9846150000000,-69.65
180.0,1.0189619999999999,201.8000000000000,-69.58
180.09999999999999,1.2309460000000001,202.24736799999999,-69.47000000000000
180.19999999999999,1.2757190000000000,204.14210499999999,-69.36000000000000
180.3,1.0941989999999999,204.96,-69.24
180.4,0.818799000000000,205.06,-69.11
180.5,0.528993000000000,205.16,-68.98
180.59999999999999,0.298539000000000,205.25999999999999,-68.84999999999999
180.69999999999999,0.00044099999999999999,205.36,-68.70999999999999
180.8,-0.285105000000000,206.00000000000000,-68.56
180.9,-0.5200709999999999,207.00000000000000,-68.42
181.0,-0.6432940000000000,208.0000000000000,-68.28
181.09999999999999,-0.6944880000000000,209.2272730000000,-68.11000000000000
181.19999999999999,-0.7727980000000000,210.68181799999999,-67.95000000000000
181.3,-0.8342889999999999,209.65000000000001,-67.79
181.4,-1.001150000000000,207.07796600000000,-67.64
181.5,-1.167023000000000,206.33220299999999,-67.5
181.59999999999999,-1.395988000000000,205.58644100000001,-67.34000000000000
181.69999999999999,-1.6219150000000000,204.84067800000000,-67.17000000000000
181.8,-1.8424529999999999,204.09491499999999,-67.02
181.9,-1.9268430000000001,203.34915300000000,-66.88
182.0,-1.9068440000000000,201.9520000000000,-66.73
182.09999999999999,-1.7685180000000000,200.39200000000000,-66.56000000000000
182.19999999999999,-1.6693870000000000,198.86071400000000,-66.39000000000000
182.3,-1.5821060000000000,197.39642900000001,-66.21
182.4,-1.5110699999999999,195.9321430000000,-66.04
182.5,-1.4576549999999999,195.5269230000000,-65.86
182.59999999999999,-1.385598000000000,196.18076900000000,-65.67000000000000
182.69999999999999,-1.332360000000000,196.83461500000001,-65.48000000000000
182.8,-1.1989520000000000,196.9,-65.28
182.9,-1.052892000000000,196.9,-65.09
183.0,-0.8172710000000000,196.9,-64.89
183.09999999999999,-0.6167200000000000,196.9,-64.62000000000000
183.19999999999999,-0.502655000000000,196.9,-64.34999999999999
183.3,-0.5403330000000000,196.9,-64.09
183.4,-0.5679130000000000,195.7000000000000,-63.83
183.5,-0.5366330000000000,194.0,-63.56
183.59999999999999,-0.39926600000000001,194.25000000000000,-63.29000000000000
183.69999999999999,-0.24210499999999999,194.50000000000000,-63.01000000000000
183.8,-0.06332000000000000,194.75000000000000,-62.71
183.9,0.0660100000000000,193.77872300000001,-62.42
184.0,0.17533799999999999,192.5021280000000,-62.14
184.09999999999999,0.23471000000000000,191.22553199999999,-61.84000000000000
184.19999999999999,0.27331699999999998,189.94893600000000,-61.530000000000001
184.3,0.27003100000000002,188.95357100000001,-61.22
184.4,0.22197300000000000,190.48928599999999,-60.91
184.5,0.19748599999999999,192.02500000000001,-60.59
184.59999999999999,0.16894799999999999,193.35833299999999,-60.27000000000000
184.69999999999999,0.19931199999999999,194.2194440000000,-59.96000000000000
184.8,0.3335440000000000,195.08055600000000,-59.64
184.9,0.4639380000000000,195.94166700000000,-59.31
185.0,0.6841469999999999,194.54545500000000,-58.98
185.09999999999999,0.8131510000000000,193.8368420000000,-58.6500000000000
185.19999999999999,0.8553370000000000,194.23157900000001,-58.3000000000000
185.3,0.6399150000000000,194.62631600000000,-57.95
185.4,0.34231600000000001,195.021053000000,-57.59
185.5,0.16425100000000001,195.1,-57.22
185.59999999999999,0.1942260000000000,193.35185200000001,-56.8400000000000
185.69999999999999,0.26566299999999998,191.16666699999999,-56.46000000000000
185.8,0.16825799999999999,189.4187500000000,-56.06
185.9,-0.03412900000000000,191.60624999999999,-55.65
186.0,-0.18759999999999999,193.79374999999999,-55.24
186.09999999999999,-0.27039600000000003,195.98124999999999,-54.81000000000000
186.19999999999999,-0.4258260000000000,196.51499999999999,-54.380000000000003
186.3,-0.749169000000000,196.865,-53.94
186.4,-1.0628100000000000,197.21500000000000,-53.49
186.5,-1.18700400000000,197.56500000000000,-53.03
186.59999999999999,-1.096695000000000,197.90000000000001,-52.570000000000000
186.69999999999999,-0.7042590000000000,198.82857100000001,-52.09000000000000
186.8,-0.2414500000000000,199.757143000000,-51.6
